image_name,local_path,url,title,category,yolo_label,search_type
e3373c1b4780838c.jpg,dataset_images/phone/e3373c1b4780838c.jpg,,,phone,remote,electronics
e4e81e095ad28b3f.jpg,dataset_images/phone/e4e81e095ad28b3f.jpg,,,phone,cell phone,electronics
e9332d720acb0106.jpg,dataset_images/phone/e9332d720acb0106.jpg,,,phone,remote,electronics
ec4aaaa45507a985.jpg,dataset_images/phone/ec4aaaa45507a985.jpg,,,phone,product,product
f0c6bf43483d1669.jpg,dataset_images/phone/f0c6bf43483d1669.jpg,,,phone,product,product
f1cdb79084a821be.jpg,dataset_images/phone/f1cdb79084a821be.jpg,,,phone,remote,electronics
f29862a2e05aaf3a.jpg,dataset_images/phone/f29862a2e05aaf3a.jpg,,,phone,product,product
f2aaaf6c42522af2.jpg,dataset_images/phone/f2aaaf6c42522af2.jpg,,,phone,remote,electronics
f46c681b851de912.jpg,dataset_images/phone/f46c681b851de912.jpg,,,phone,remote,electronics
f8f61a70b340dc3f.jpg,dataset_images/phone/f8f61a70b340dc3f.jpg,,,phone,product,product
f9e5dbff7b6ee9ac.jpg,dataset_images/phone/f9e5dbff7b6ee9ac.jpg,,,phone,product,product
fb2f51ec6b79ade4.jpg,dataset_images/phone/fb2f51ec6b79ade4.jpg,,,phone,remote,electronics
fb36727204498ce5.jpg,dataset_images/phone/fb36727204498ce5.jpg,,,phone,product,product
0052471a58fb416d.jpg,dataset_images/school/0052471a58fb416d.jpg,https://www.digikala.com/product/dkp-14163231/%D9%86%D9%88%DA%A9-%D9%85%D8%AF%D8%A7%D8%AF-%D9%86%D9%88%DA%A9%DB%8C-05-%D9%85%DB%8C%D9%84%DB%8C-%D9%85%D8%AA%D8%B1%DB%8C-%DA%A9%D8%B1%DB%8C%D8%AA%D9%88%D8%B1%D8%B2-%DA%A9%D9%84%D8%A7%D8%B3-%D9%85%D8%AF%D9%84-pl2815-%D8%A8%D8%B3%D8%AA%D9%87-%D8%AF%D9%88-%D8%B9%D8%AF%D8%AF%DB%8C/,,school,product,product
0153ae4d9d6d7ec8.jpg,dataset_images/school/0153ae4d9d6d7ec8.jpg,https://www.digikala.com/product/dkp-12102687/%D9%86%D9%88%DA%A9-%D9%85%D8%AF%D8%A7%D8%AF-%D9%86%D9%88%DA%A9%DB%8C-05-%D9%85%DB%8C%D9%84%DB%8C-%D9%85%D8%AA%D8%B1%DB%8C-%D8%B2%D8%A8%D8%B1%D8%A7-%D9%85%D8%AF%D9%84-delguard/,,school,product,product
0269e82daf363eb2.jpg,dataset_images/school/0269e82daf363eb2.jpg,https://www.digikala.com/product/dkp-1039862/%D9%BE%D8%A7%DA%A9-%DA%A9%D9%86-%D9%81%DA%A9%D8%AA%DB%8C%D8%B3-%D9%85%D8%AF%D9%84-60rp-%D8%A8%D8%B3%D8%AA%D9%87-5-%D8%B9%D8%AF%D8%AF%DB%8C/,,school,product,product
06e8ab3bed2a845a.jpg,dataset_images/school/06e8ab3bed2a845a.jpg,https://www.digikala.com/product/dkp-20460777/%D9%85%D8%A7%DA%98%DB%8C%DA%A9-%D8%B3%D9%84%D9%86%D8%A7-%D9%85%D8%AF%D9%84-%D8%AC%D9%88%D9%87%D8%B1-%D8%AB%D8%A7%D8%A8%D8%AA-%DA%A9%D8%AF-007-%D8%A8%D8%B3%D8%AA%D9%87-4-%D8%B9%D8%AF%D8%AF%DB%8C/,,school,product,product
077d084b46e335d4.jpg,dataset_images/school/077d084b46e335d4.jpg,https://www.digikala.com/product/dkp-991170/%D8%B3%D8%AA-%D8%AE%D9%88%D8%AF%DA%A9%D8%A7%D8%B1-%D9%88-%D8%B1%D9%88%D8%A7%D9%86-%D9%86%D9%88%DB%8C%D8%B3-%DB%8C%D9%88%D8%B1%D9%88%D9%BE%D9%86-%DA%A9%D8%AF-dk-013/,,school,product,product
0a61253092aac436.jpg,dataset_images/school/0a61253092aac436.jpg,https://www.digikala.com/product/dkp-21027884/%D9%85%D8%A7%DA%98%DB%8C%DA%A9-%D8%B9%D9%84%D8%A7%D9%85%D8%AA-%DA%AF%D8%B0%D8%A7%D8%B1-%D9%85%D8%AF%D9%84-%D8%AD%D8%A7%D8%B4%DB%8C%D9%87-%D8%B2%D9%86-%D8%A8%D8%B3%D8%AA%D9%87-6-%D8%B9%D8%AF%D8%AF%DB%8C/,,school,product,product
0d36f60bf9e779dc.jpg,dataset_images/school/0d36f60bf9e779dc.jpg,https://www.digikala.com/product/dkp-3917865/%D9%85%D8%AF%D8%A7%D8%AF-%D9%85%D8%B4%DA%A9%DB%8C-%D8%A7%D8%B3%D8%AA%D8%AF%D9%84%D8%B1-%D9%85%D8%AF%D9%84-%D9%BE%D8%A7%D8%B3%D8%AA%D9%84%DB%8C-%D9%85%D8%AC%D9%85%D9%88%D8%B9%D9%87-4-%D8%B9%D8%AF%D8%AF%DB%8C/,,school,product,product
0edcd0186d38ea40.jpg,dataset_images/school/0edcd0186d38ea40.jpg,https://www.digikala.com/product/dkp-15767114/%D9%BE%D8%A7%DA%A9-%DA%A9%D9%86-%D8%AE%D9%85%DB%8C%D8%B1%DB%8C-%D8%AA%D9%88%DA%86%DB%8C%D9%86-%D9%85%D8%AF%D9%84-%D8%AD%DB%8C%D9%88%D8%A7%D9%86%D8%A7%D8%AA/,,school,product,product
0fe0a0528c14619f.jpg,dataset_images/school/0fe0a0528c14619f.jpg,https://www.digikala.com/product/dkp-1017021/%D8%AE%D9%88%D8%AF%DA%A9%D8%A7%D8%B1-%DA%A9%D9%86%DA%A9%D9%88-%D9%85%D8%AF%D9%84-%D9%81%DB%8C%D9%86%D9%88-%D8%A8%D8%B3%D8%AA%D9%87-10-%D8%B9%D8%AF%D8%AF%DB%8C/,,school,product,product
105045cb0ee0f402.jpg,dataset_images/school/105045cb0ee0f402.jpg,https://www.digikala.com/product/dkp-6035917/%D9%85%D8%AF%D8%A7%D8%AF-%D9%85%D8%AF%D9%84-%D8%B3%D8%AF%D8%A7%D8%B1-%D8%A8%D8%B3%D8%AA%D9%87-6-%D8%B9%D8%AF%D8%AF%DB%8C/,,school,product,product
11d14087014e2bd8.jpg,dataset_images/school/11d14087014e2bd8.jpg,https://www.digikala.com/product/dkp-944988/%D8%AE%D9%88%D8%AF%DA%A9%D8%A7%D8%B1-%D8%A8%DB%8C%DA%A9-%D9%85%D8%AF%D9%84-cristal-%D9%85%D8%AF%DB%8C%D9%88%D9%85-%D8%A8%D8%B3%D8%AA%D9%87-4-%D8%B9%D8%AF%D8%AF%DB%8C/,,school,product,product
18f38e529ca5457b.jpg,dataset_images/school/18f38e529ca5457b.jpg,https://www.digikala.com/product/dkp-10116842/%D8%B1%D9%88%D8%A7%D9%86-%D9%86%D9%88%DB%8C%D8%B3-%D9%85%D8%AF%D9%84-%DA%86%DA%A9%D8%B4/,,school,product,product
1e3e7ef36682d7d5.jpg,dataset_images/school/1e3e7ef36682d7d5.jpg,https://www.digikala.com/product/dkp-86748/%D8%AA%D8%AE%D8%AA%D9%87-%D9%BE%D8%A7%DA%A9-%DA%A9%D9%86-%D9%BE%D9%84%DB%8C%DA%A9%D8%A7%D9%86-%D9%85%D8%AF%D9%84-magnetic-code-601210/,,school,cell phone,electronics
20f262406313e8e2.jpg,dataset_images/school/20f262406313e8e2.jpg,https://www.digikala.com/product/dkp-10881064/%D8%AA%D8%B1%D8%A7%D8%B4-%D9%85%D8%AF%D9%84-%D9%85%D8%AE%D8%B2%D9%86-%D8%AF%D8%A7%D8%B1-%DA%A9%D8%AF-042/,,school,product,product
2200e70b5ed5c9f8.jpg,dataset_images/school/2200e70b5ed5c9f8.jpg,https://www.digikala.com/product/dkp-15219275/%D9%85%D8%A7%DA%98%DB%8C%DA%A9-%D8%B9%D9%84%D8%A7%D9%85%D8%AA-%DA%AF%D8%B0%D8%A7%D8%B1-%D9%85%D8%AF%D9%84-%D9%BE%D8%A7%D8%B3%D8%AA%D9%84%DB%8C-%D8%B9%D8%B7%D8%B1%DB%8C-%D8%B7%D8%B1%D8%AD-%D8%A8%D9%87%D8%A7%D8%B1%DB%8C-%D8%A8%D8%B3%D8%AA%D9%87-6-%D8%B9%D8%AF%D8%AF%DB%8C/,,school,product,product
23a7ece050d3880d.jpg,dataset_images/school/23a7ece050d3880d.jpg,https://www.digikala.com/product/dkp-20544347/%D9%85%D8%AF%D8%A7%D8%AF-%D9%86%D9%88%DA%A9%DB%8C-05-%D9%85%DB%8C%D9%84%DB%8C-%D9%85%D8%AA%D8%B1%DB%8C-%D8%B2%D8%A8%D8%B1%D8%A7-%D9%85%D8%AF%D9%84-%D8%AD%D8%B1%D9%81%D9%87-%D8%A7%DB%8C-%D8%A8%D9%87-%D9%87%D9%85%D8%B1%D8%A7%D9%87-%D9%86%D9%88%DA%A9/,,school,product,product
23bf5ac5508b483a.jpg,dataset_images/school/23bf5ac5508b483a.jpg,https://www.digikala.com/product/dkp-20971338/%D9%85%D8%A7%DA%98%DB%8C%DA%A9-%D9%88%D8%A7%DB%8C%D8%AA-%D8%A8%D8%B1%D8%AF-%DA%A9%D8%B1%DB%8C%D8%AA%D9%88%D8%B1%D8%B2-%DA%A9%D9%84%D8%A7%D8%B3-%D9%85%D8%AF%D9%84-blanco5/,,school,product,product
257f30bda11be6d2.jpg,dataset_images/school/257f30bda11be6d2.jpg,https://www.digikala.com/product/dkp-21905432/%D9%85%D8%AF%D8%A7%D8%AF-%D9%85%D8%B4%DA%A9%DB%8C-%D9%BE%D8%B1%D9%88%D8%AF%D9%88%D9%86-%D8%A8%D8%A7-%D8%AF%D8%B1%D8%AC%D9%87-%D8%B3%D8%AE%D8%AA%DB%8C-hb-%D9%85%D8%AF%D9%84-%D9%81%D8%B6%D8%A7%D9%86%D9%88%D8%B1%D8%AF-%D8%B7%D8%B1%D8%AD-%D8%B3%D9%87-%DA%AF%D9%88%D8%B4-%D8%A8%D8%B3%D8%AA%D9%87-%DB%B2-%D8%B9%D8%AF%D8%AF%DB%8C/,,school,product,product
26a192f655fac8c9.jpg,dataset_images/school/26a192f655fac8c9.jpg,https://www.digikala.com/product/dkp-9857797/%D8%B1%D9%88%D8%A7%D9%86-%D9%86%D9%88%DB%8C%D8%B3-%DB%8C%D9%88%D9%86%DB%8C-%D8%A8%D8%A7%D9%84-%D9%85%D8%AF%D9%84-%D9%87%D9%88%D8%A7%D9%BE%DB%8C%D9%85%D8%A7%DB%8C%DB%8C-vision-%DA%A9%D8%AF-200-ub/,,school,product,product
2bc807e204763ab7.jpg,dataset_images/school/2bc807e204763ab7.jpg,https://www.digikala.com/product/dkp-3479173/%D8%AE%D9%88%D8%AF%DA%A9%D8%A7%D8%B1-%D9%BE%D9%86%D8%B3%D8%A7%D9%86-%D9%85%D8%AF%D9%84-%D8%AA%D8%B1%DB%8C%D8%A8%D8%A7%D9%84-%D8%A8%D8%B3%D8%AA%D9%87-3-%D8%B9%D8%AF%D8%AF%DB%8C/,,school,product,product
2ceda845279ebdff.jpg,dataset_images/school/2ceda845279ebdff.jpg,https://www.digikala.com/product/dkp-21480778/%D9%85%D8%AF%D8%A7%D8%AF-%D9%86%D9%88%DA%A9%DB%8C-2-%D9%85%DB%8C%D9%84%DB%8C-%D9%85%D8%AA%D8%B1%DB%8C-%DA%A9%D8%B1%DB%8C%D8%AA%D9%88%D8%B1%D8%B2-%DA%A9%D9%84%D8%A7%D8%B3-%D9%85%D8%AF%D9%84-pastel-%D8%A8%D9%87-%D9%87%D9%85%D8%B1%D8%A7%D9%87-%D8%AA%D8%B1%D8%A7%D8%B4-%D9%85%D8%AC%D9%85%D9%88%D8%B9%D9%87-11-%D8%B9%D8%AF%D8%AF%DB%8C/,,school,product,product
2f45687688741581.jpg,dataset_images/school/2f45687688741581.jpg,https://www.digikala.com/product/dkp-21149439/%D9%BE%D8%A7%DA%A9-%DA%A9%D9%86-%D9%85%D8%AF%D9%84-%D8%B4%DA%A9%D9%84%D8%A7%D8%AA%DB%8C/,,school,product,product
2f781587bf2059b7.jpg,dataset_images/school/2f781587bf2059b7.jpg,https://www.digikala.com/product/dkp-3267459/%D9%85%D8%AF%D8%A7%D8%AF-%D9%82%D8%B1%D9%85%D8%B2-%D8%A2%D8%B1%D8%AA-%D9%84%D8%A7%DB%8C%D9%86-%DA%A9%D8%AF-eph-04-%D8%A8%D8%B3%D8%AA%D9%87-4-%D8%B9%D8%AF%D8%AF%DB%8C/,,school,product,product
2f9a726a87323603.jpg,dataset_images/school/2f9a726a87323603.jpg,https://www.digikala.com/product/dkp-17288153/%D9%BE%D8%A7%DA%A9-%DA%A9%D9%86-%D8%A8%D8%B1%D9%82%DB%8C-%D9%85%D8%AF%D9%84-%D9%BE%D8%B1%D9%88%D8%A7%D9%86%D9%87-%D8%AF%D8%A7%D8%B1-%D8%B7%D8%B1%D8%AD-%DA%A9%D8%B1%D9%88%D9%85%DB%8C-%D8%A8%D9%87-%D9%87%D9%85%D8%B1%D8%A7%D9%87-%DB%8C%D8%AF%DA%A9-%D9%85%D8%AC%D9%85%D9%88%D8%B9%D9%87-14-%D8%B9%D8%AF%D8%AF%DB%8C/,,school,product,product
38ad5652e1b850f6.jpg,dataset_images/school/38ad5652e1b850f6.jpg,https://www.digikala.com/product/dkp-7553887/%D9%85%D8%AF%D8%A7%D8%AF-%D9%85%D8%B4%DA%A9%DB%8C-%D8%AA%D9%88%D8%B3%D9%86-%DA%A9%D8%AF-22-%D8%A8%D8%B3%D8%AA%D9%87-12-%D8%B9%D8%AF%D8%AF%DB%8C/,,school,product,product
38d16c3dda58d4d9.jpg,dataset_images/school/38d16c3dda58d4d9.jpg,https://www.digikala.com/product/dkp-9258050/%D8%AA%D8%B1%D8%A7%D8%B4-%D9%85%D8%AF%D9%84-%D8%AF%D9%88%D8%B1%D8%A8%DB%8C%D9%86-%D8%B9%DA%A9%D8%A7%D8%B3%DB%8C-%D9%85%D8%AE%D8%B2%D9%86-%D8%AF%D8%A7%D8%B1/,,school,product,product
3a29efd7d9cbf1b5.jpg,dataset_images/school/3a29efd7d9cbf1b5.jpg,https://www.digikala.com/product/dkp-20925821/%D8%B1%D9%88%D8%A7%D9%86-%D9%86%D9%88%DB%8C%D8%B3-05-%D9%85%DB%8C%D9%84%DB%8C-%D9%85%D8%AA%D8%B1%DB%8C-%DA%A9%D8%B1%DB%8C%D8%AA%D9%88%D8%B1%D8%B2-%DA%A9%D9%84%D8%A7%D8%B3-%D9%85%D8%AF%D9%84-monet-%D9%85%D8%AC%D9%85%D9%88%D8%B9%D9%87-8-%D8%B9%D8%AF%D8%AF%DB%8C/,,school,product,product
3c655750b6c97314.jpg,dataset_images/school/3c655750b6c97314.jpg,https://www.digikala.com/product/dkp-699388/%D8%AA%D8%AE%D8%AA%D9%87-%D9%BE%D8%A7%DA%A9-%DA%A9%D9%86-%D9%88%D8%A7%DB%8C%D8%AA-%D8%A8%D8%B1%D8%AF-%D9%85%D8%BA%D9%86%D8%A7%D8%B7%DB%8C%D8%B3%DB%8C-%D9%85%D8%AF%D9%84-%D9%86%DB%8C%DA%A9-%D8%A2%D9%88%D8%B1/,,school,product,product
3efc615b67c335ee.jpg,dataset_images/school/3efc615b67c335ee.jpg,https://www.digikala.com/product/dkp-2139157/%D8%AA%D8%AE%D8%AA%D9%87-%D9%BE%D8%A7%DA%A9-%DA%A9%D9%86-%D8%A8%D8%A7%DA%A9%D8%B3-%DA%A9%D8%AF-65/,,school,product,product
418a9ac4a59faaa2.jpg,dataset_images/school/418a9ac4a59faaa2.jpg,https://www.digikala.com/product/dkp-21172977/%D9%85%D8%AF%D8%A7%D8%AF-%D9%86%D9%88%DA%A9%DB%8C-07-%D9%85%DB%8C%D9%84%DB%8C-%D9%85%D8%AA%D8%B1%DB%8C-%D9%85%D8%AF%D9%84-%D8%AA%DB%8C%D8%A7%D9%86-%D9%87%D8%A7%D8%A6%D9%88-%DA%A9%D8%AF-6901-%D8%A8%D8%B3%D8%AA%D9%87-3-%D8%B9%D8%AF%D8%AF%DB%8C/,,school,product,product
41bbab7ed6c01967.jpg,dataset_images/school/41bbab7ed6c01967.jpg,https://www.digikala.com/product/dkp-21673645/%D8%AE%D9%88%D8%AF%DA%A9%D8%A7%D8%B1-07-%D9%85%DB%8C%D9%84%DB%8C-%D9%85%D8%AA%D8%B1%DB%8C-%D8%A2%D8%B1%DB%8C%D8%A7-%D9%85%D8%AF%D9%84-ballpoint-%D8%A8%D8%B3%D8%AA%D9%87-%DB%B6-%D8%B9%D8%AF%D8%AF%DB%8C/,,school,product,product
4905e6f1ed85691f.jpg,dataset_images/school/4905e6f1ed85691f.jpg,https://www.digikala.com/product/dkp-5115205/%D9%85%D8%AF%D8%A7%D8%AF-%D9%86%D9%88%DA%A9%DB%8C-05-%D9%85%DB%8C%D9%84%DB%8C%D9%85%D8%AA%D8%B1%DB%8C-%D9%85%D8%AF%D9%84-hello-milk-%D8%A8%D9%87-%D9%87%D9%85%D8%B1%D8%A7%D9%87-%D9%86%D9%88%DA%A9-%D9%88-%D9%BE%D8%A7%DA%A9-%DA%A9%D9%86/,,school,product,product
49745c6e783fa2ec.jpg,dataset_images/school/49745c6e783fa2ec.jpg,https://www.digikala.com/product/dkp-383699/%D8%BA%D9%84%D8%B7-%DA%AF%DB%8C%D8%B1-%D9%86%D9%88%D8%A7%D8%B1%DB%8C-%D9%BE%D9%86%D8%AA%D8%B1-%D9%85%D8%AF%D9%84-tonny/,,school,product,product
4d57ab9c959a5dbc.jpg,dataset_images/school/4d57ab9c959a5dbc.jpg,https://www.digikala.com/product/dkp-13879006/%D9%85%D8%A7%DA%98%DB%8C%DA%A9-%D8%B9%D9%84%D8%A7%D9%85%D8%AA-%DA%AF%D8%B0%D8%A7%D8%B1-%D8%A7%D8%B3%DA%A9%D9%88%D9%84-%D9%81%D9%86%D8%B3-%D9%85%D8%AF%D9%84-%D8%A7%DA%A9%D9%84%DB%8C%D9%84%DB%8C/,,school,product,product
52ccbad29eb16c8a.jpg,dataset_images/school/52ccbad29eb16c8a.jpg,https://www.digikala.com/product/dkp-706581/%D9%BE%D8%A7%DA%A9-%DA%A9%D9%86-%DA%A9%D9%86%DA%A9%D9%88-%D9%85%D8%AF%D9%84-e04/,,school,product,product
59501504d9999765.jpg,dataset_images/school/59501504d9999765.jpg,https://www.digikala.com/product/dkp-15095593/%D9%85%D8%A7%DA%98%DB%8C%DA%A9-%D8%B9%D9%84%D8%A7%D9%85%D8%AA-%DA%AF%D8%B0%D8%A7%D8%B1-%D9%85%D8%AF%D9%84-%D8%B9%D8%B7%D8%B1%DB%8C-%D9%85%D8%AC%D9%85%D9%88%D8%B9%D9%87-6-%D8%B9%D8%AF%D8%AF%DB%8C/,,school,remote,electronics
6022fdf062968fb1.jpg,dataset_images/school/6022fdf062968fb1.jpg,https://www.digikala.com/product/dkp-8841308/%D9%85%D8%AF%D8%A7%D8%AF-%D9%81%DA%A9%D8%AA%DB%8C%D8%B3-%D9%85%D8%AF%D9%84-f2020-%D9%85%D8%AC%D9%85%D9%88%D8%B9%D9%87-4-%D8%B9%D8%AF%D8%AF%DB%8C/,,school,product,product
60f5d5765b1f247b.jpg,dataset_images/school/60f5d5765b1f247b.jpg,https://www.digikala.com/product/dkp-12942486/%D9%85%D8%AF%D8%A7%D8%AF-%D9%86%D9%88%DA%A9%DB%8C-05-%D9%85%DB%8C%D9%84%DB%8C-%D9%85%D8%AA%D8%B1%DB%8C-%D9%85%D8%AF%D9%84-%D9%85%DB%8C%D9%88%D9%87-%D8%A7%D8%B3%D8%AA%D9%88%D8%A7%DB%8C%DB%8C-%D8%A8%D8%B3%D8%AA%D9%87-4-%D8%B9%D8%AF%D8%AF%DB%8C/,,school,product,product
62f66c8105514a17.jpg,dataset_images/school/62f66c8105514a17.jpg,https://www.digikala.com/product/dkp-2075181/%D9%BE%D8%A7%DA%A9-%DA%A9%D9%86-%D9%81%D8%A7%D8%A8%D8%B1-%DA%A9%D8%A7%D8%B3%D8%AA%D9%84-%D9%85%D8%AF%D9%84-7089-30-%D8%A8%D8%B3%D8%AA%D9%87-4-%D8%B9%D8%AF%D8%AF%DB%8C/,,school,cell phone,electronics
65d792011cf1fda7.jpg,dataset_images/school/65d792011cf1fda7.jpg,https://www.digikala.com/product/dkp-3941973/%D9%85%D8%AF%D8%A7%D8%AF-%D9%86%D9%88%DA%A9%DB%8C-05-%D9%85%DB%8C%D9%84%DB%8C%D9%85%D8%AA%D8%B1%DB%8C-%D8%A7%D9%88%D9%86%D8%B1-%DA%A9%D8%AF-113551/,,school,product,product
6964e55cec414ad3.jpg,dataset_images/school/6964e55cec414ad3.jpg,https://www.digikala.com/product/dkp-21424275/%D9%85%D8%A7%DA%98%DB%8C%DA%A9-%D8%AA%D9%88%D9%86%DB%8C%D9%88%D8%A7-%D9%85%D8%AF%D9%84-%D8%A7%DA%A9%D8%B1%DB%8C%D9%84%DB%8C%DA%A9-%DA%A9%D8%AF-dual-tip-%D9%85%D8%AC%D9%85%D9%88%D8%B9%D9%87-60-%D8%B9%D8%AF%D8%AF%DB%8C/,,school,product,product
6c46d7d66e888ba1.jpg,dataset_images/school/6c46d7d66e888ba1.jpg,https://www.digikala.com/product/dkp-1762398/%D9%84%D8%A7%DA%A9-%D8%BA%D9%84%D8%B7-%DA%AF%DB%8C%D8%B1-%D8%B3%DB%8C-%DA%A9%D9%84%D8%A7%D8%B3-%D9%85%D8%AF%D9%84-1412-%D8%A8%D8%B3%D8%AA%D9%87-2-%D8%B9%D8%AF%D8%AF%DB%8C/,,school,product,product
6d0a4b06ff273ebb.jpg,dataset_images/school/6d0a4b06ff273ebb.jpg,https://www.digikala.com/product/dkp-17843878/%D8%AA%D8%B1%D8%A7%D8%B4-%D9%85%D8%AF%D9%84-%DA%A9%D8%B1%D9%88%D9%85%DB%8C-%DA%A9%D8%AF-01/,,school,product,product
6d14429bc4a611b3.jpg,dataset_images/school/6d14429bc4a611b3.jpg,https://www.digikala.com/product/dkp-16755290/%D9%85%D8%AF%D8%A7%D8%AF-%D9%85%D8%B4%DA%A9%DB%8C-%D8%A7%D9%84%DB%8C%D9%BE%D9%88%D9%86-%D9%85%D8%AF%D9%84-%D8%B3%D9%87-%DA%AF%D9%88%D8%B4-%DA%A9%D8%AF-540-%D8%A8%D8%B3%D8%AA%D9%87-4-%D8%B9%D8%AF%D8%AF%DB%8C/,,school,product,product
6d2a088cd1ef01ff.jpg,dataset_images/school/6d2a088cd1ef01ff.jpg,https://www.digikala.com/product/dkp-3851080/%D8%B1%D9%88%D8%A7%D9%86-%D9%86%D9%88%DB%8C%D8%B3-%D9%BE%D8%A7%DB%8C%D9%84%D9%88%D8%AA-%D9%85%D8%AF%D9%84-v7-rt-%DA%A9%D8%AF-bxrt/,,school,product,product
6e9f19a8caf5f1b7.jpg,dataset_images/school/6e9f19a8caf5f1b7.jpg,https://www.digikala.com/product/dkp-18711059/%D9%85%D8%A7%DA%98%DB%8C%DA%A9-%D8%B9%D9%84%D8%A7%D9%85%D8%AA-%DA%AF%D8%B0%D8%A7%D8%B1-%D8%B2%D9%88%DB%8C%D8%B4%D9%88%D8%A7-%D9%85%D8%AF%D9%84-f-0650-%D8%A8%D8%B3%D8%AA%D9%87-%DB%B6-%D8%B9%D8%AF%D8%AF%DB%8C/,,school,product,product
70cf204cb234327a.jpg,dataset_images/school/70cf204cb234327a.jpg,https://www.digikala.com/product/dkp-14163359/%D9%86%D9%88%DA%A9-%D9%85%D8%AF%D8%A7%D8%AF-%D9%86%D9%88%DA%A9%DB%8C-07-%D9%85%DB%8C%D9%84%DB%8C-%D9%85%D8%AA%D8%B1%DB%8C-%DA%A9%D8%B1%DB%8C%D8%AA%D9%88%D8%B1%D8%B2-%DA%A9%D9%84%D8%A7%D8%B3-%D9%85%D8%AF%D9%84-pl2817/,,school,product,product
70d22a379563f0d7.jpg,dataset_images/school/70d22a379563f0d7.jpg,https://www.digikala.com/product/dkp-16315731/%D9%BE%D8%A7%DA%A9-%DA%A9%D9%86-%D9%81%D8%A7%D8%A8%D8%B1-%DA%A9%D8%A7%D8%B3%D8%AA%D9%84-%D9%85%D8%AF%D9%84-classic-mini-sleeve/,,school,product,product
7e269c26f5986be3.jpg,dataset_images/school/7e269c26f5986be3.jpg,https://www.digikala.com/product/dkp-10100611/%D8%B1%D9%88%D8%A7%D9%86-%D9%86%D9%88%DB%8C%D8%B3-%D9%85%D8%AF%D9%84-%D9%BE%D8%A7%DA%A9%D9%86-%D8%AF%D8%A7%D8%B1-%D8%B7%D8%B1%D8%AD-%D9%BE%D8%A7%D9%86%D8%AF%D8%A7/,,school,product,product
7f12768928180003.jpg,dataset_images/school/7f12768928180003.jpg,https://www.digikala.com/product/dkp-55254/%D9%85%D8%AF%D8%A7%D8%AF-%D9%85%D8%B4%DA%A9%DB%8C-%D8%A7%D8%B3%D8%AA%D8%AF%D9%84%D8%B1-%D9%85%D8%AF%D9%84-camel-%D8%A8%D8%B3%D8%AA%D9%87-12-%D8%B9%D8%AF%D8%AF%DB%8C/,,school,product,product
80f41643849fd138.jpg,dataset_images/school/80f41643849fd138.jpg,https://www.digikala.com/product/dkp-10742365/%D9%85%D8%A7%DA%98%DB%8C%DA%A9-%D9%88%D8%A7%DB%8C%D8%AA-%D8%A8%D8%B1%D8%AF-%D9%85%D8%AF%D9%84-double-color3-%DA%A9%D8%AF-007-%D8%A8%D8%B3%D8%AA%D9%87-3-%D8%B9%D8%AF%D8%AF%DB%8C/,,school,product,product
80f6eba36bd83ed6.jpg,dataset_images/school/80f6eba36bd83ed6.jpg,https://www.digikala.com/product/dkp-15640311/%D8%AE%D9%88%D8%AF%DA%A9%D8%A7%D8%B1-%D8%B3%D9%84%D9%86%D8%A7-05-%D9%85%D8%AF%D9%84-selena-excellent-%D8%A8%D8%B3%D8%AA%D9%87-3-%D8%B9%D8%AF%D8%AF%DB%8C/,,school,product,product
817173ecc131eae9.jpg,dataset_images/school/817173ecc131eae9.jpg,https://www.digikala.com/product/dkp-21138084/%D9%BE%D8%A7%DA%A9-%DA%A9%D9%86-%D9%85%D8%AF%D9%84-%D9%81%D8%A7%D9%86%D8%AA%D8%B2%DB%8C-%D8%B7%D8%B1%D8%AD-%D8%A8%DB%8C%D8%B3%DA%A9%D9%88%DB%8C%D8%AA/,,school,product,product
819e71acc9c5a682.jpg,dataset_images/school/819e71acc9c5a682.jpg,https://www.digikala.com/product/dkp-11464052/%D9%85%D8%A7%DA%98%DB%8C%DA%A9-%D9%88%D8%A7%DB%8C%D8%AA-%D8%A8%D8%B1%D8%AF-%D9%87%D8%B1%D9%88%D9%86-%D9%85%D8%AF%D9%84-%D9%BE%D9%84%DB%8C%DA%A9%D8%A7%D9%86-%D8%A8%D8%B3%D8%AA%D9%87-3-%D8%B9%D8%AF%D8%AF%DB%8C/,,school,product,product
8b84e6050583c3bb.jpg,dataset_images/school/8b84e6050583c3bb.jpg,https://www.digikala.com/product/dkp-9184865/%D9%85%D8%AF%D8%A7%D8%AF-%D9%85%D8%B4%DA%A9%DB%8C-%D9%85%D8%AF%D9%84-sh-01/,,school,product,product
987c29e94469f3ec.jpg,dataset_images/school/987c29e94469f3ec.jpg,https://www.digikala.com/product/dkp-77976/%D8%AE%D9%88%D8%AF%DA%A9%D8%A7%D8%B1-%D8%B3%D9%87-%D8%B1%D9%86%DA%AF-%D8%B2%D8%A8%D8%B1%D8%A7-%D9%85%D8%AF%D9%84-z-1-s/,,school,product,product
